4,0,1,0,5,LOW
4,0,1,0,5,LOW
3,0,1,0,4,LOW
4,0,1,0,5,LOW
4,0,1,0,5,LOW
5,0,1,1,7,LOW
5,0,1,1,7,LOW
5,0,1,1,7,LOW
6,0,1,1,8,LOW
4,0,1,1,6,LOW
5,0,1,1,7,LOW
5,0,1,1,7,LOW
4,0,1,1,6,LOW
5,0,1,1,7,LOW
5,0,1,1,7,LOW
5,0,1,1,7,LOW
4,0,1,1,6,LOW
5,0,1,0,6,LOW
4,0,1,1,6,LOW
5,0,1,0,6,LOW
3,0,1,0,4,LOW
3,0,1,1,5,LOW
3,0,1,0,4,LOW
3,0,1,0,4,LOW
3,0,1,0,4,LOW
3,0,1,1,5,LOW
3,0,1,1,5,LOW
3,0,1,1,5,LOW
3,0,1,1,5,LOW
3,0,1,1,5,LOW
3,0,1,0,4,LOW
3,0,1,0,4,LOW
4,0,1,0,5,LOW
4,0,1,0,5,LOW
5,0,1,0,6,LOW
4,0,1,0,5,LOW
5,0,1,0,6,LOW
4,0,1,0,5,LOW
4,0,1,0,5,LOW
5,0,1,0,6,LOW
4,0,1,0,5,LOW
4,0,1,0,5,LOW
4,0,1,0,5,LOW
4,0,1,0,5,LOW
4,0,1,0,5,LOW
4,0,1,0,5,LOW
4,0,1,0,5,LOW
4,0,1,0,5,LOW
4,0,1,0,5,LOW
4,0,1,0,5,LOW
4,0,1,0,5,LOW
4,0,1,0,5,LOW
4,0,1,0,5,LOW
4,0,1,0,5,LOW
4,0,1,0,5,LOW
4,0,1,0,5,LOW
4,0,1,1,6,LOW
4,0,1,0,5,LOW
4,0,1,0,5,LOW
4,0,1,0,5,LOW
4,0,1,0,5,LOW
4,0,1,1,6,LOW
4,0,1,1,6,LOW
4,0,1,0,5,LOW
4,0,1,0,5,LOW
4,0,1,0,5,LOW
4,0,1,0,5,LOW
4,0,1,0,5,LOW
4,0,1,0,5,LOW
4,0,1,0,5,LOW
4,0,1,0,5,LOW
5,0,1,0,6,LOW
5,0,1,0,6,LOW
5,0,1,0,6,LOW
5,0,1,0,6,LOW
4,0,1,0,5,LOW
4,0,1,0,5,LOW
5,0,1,0,6,LOW
5,0,1,0,6,LOW
5,0,1,1,7,LOW
5,0,1,0,6,LOW
5,0,1,1,7,LOW
6,0,1,1,8,LOW
6,0,1,1,8,LOW
6,0,1,1,8,LOW
6,0,1,1,8,LOW
6,0,1,1,8,LOW
6,0,1,1,8,LOW
6,0,1,2,9,LOW
6,0,1,0,7,LOW
6,0,1,1,8,LOW
6,0,1,2,9,LOW
6,0,1,1,8,LOW
6,0,1,1,8,LOW
7,0,1,1,9,LOW
7,0,2,1,10,LOW
6,0,2,1,9,LOW
6,0,2,1,9,LOW
7,0,2,1,10,LOW
5,0,2,1,8,LOW
6,0,1,1,8,LOW
6,0,1,1,8,LOW
6,0,1,1,8,LOW
6,0,1,1,8,LOW
6,0,1,1,8,LOW
6,0,1,1,8,LOW
6,0,1,1,8,LOW
6,0,1,1,8,LOW
6,0,1,1,8,LOW
6,0,1,1,8,LOW
6,0,1,1,8,LOW
5,0,1,1,7,LOW
5,0,1,0,6,LOW
6,0,1,0,7,LOW
5,0,1,0,6,LOW
5,0,1,0,6,LOW
5,0,1,0,6,LOW
6,0,1,0,7,LOW
7,0,1,0,8,LOW
7,0,1,0,8,LOW
8,0,1,0,9,LOW
9,0,1,1,11,LOW
6,0,1,0,7,LOW
8,0,1,0,9,LOW
8,0,1,0,9,LOW
7,0,1,0,8,LOW
8,0,1,0,9,LOW
8,0,1,0,9,LOW
8,0,1,1,10,LOW
8,0,1,0,9,LOW
9,0,1,0,10,LOW
9,0,1,0,10,LOW
9,0,1,0,10,LOW
8,0,1,0,9,LOW
8,0,2,0,10,LOW
7,0,2,0,9,LOW
6,0,2,0,8,LOW
7,0,2,0,9,LOW
7,0,1,0,8,LOW
7,0,1,0,8,LOW
6,0,1,0,7,LOW
6,0,2,0,8,LOW
6,0,1,0,7,LOW
8,0,1,0,9,LOW
9,0,1,0,10,LOW
9,0,1,0,10,LOW
8,0,1,0,9,LOW
7,0,1,0,8,LOW
11,0,1,1,13,LOW
10,0,1,0,11,LOW
10,0,1,2,13,LOW
9,0,1,0,10,LOW
11,0,1,0,12,LOW
9,0,1,0,10,LOW
9,0,1,0,10,LOW
9,0,1,0,10,LOW
9,0,1,0,10,LOW
7,0,1,0,8,LOW
7,0,1,1,9,LOW
8,0,1,1,10,LOW
9,0,1,1,11,LOW
9,0,1,1,11,LOW
9,0,1,1,11,LOW
7,0,1,0,8,LOW
7,0,1,0,8,LOW
8,0,1,0,9,LOW
8,0,1,0,9,LOW
9,0,1,0,10,LOW
8,0,1,0,9,LOW
8,0,1,0,9,LOW
7,0,1,0,8,LOW
7,0,1,1,9,LOW
8,0,2,1,11,LOW
8,0,1,1,10,LOW
8,0,1,0,9,LOW
8,0,1,0,9,LOW
8,0,1,0,9,LOW
8,0,1,0,9,LOW
8,0,2,0,10,LOW
8,0,1,0,9,LOW
8,0,1,0,9,LOW
8,0,1,0,9,LOW
8,0,1,0,9,LOW
8,0,1,0,9,LOW
8,0,1,0,9,LOW
8,0,1,0,9,LOW
7,0,1,0,8,LOW
7,0,1,0,8,LOW
8,0,1,0,9,LOW
8,0,1,0,9,LOW
8,0,1,0,9,LOW
8,0,1,0,9,LOW
7,0,1,0,8,LOW
7,0,1,0,8,LOW
7,0,1,0,8,LOW
7,0,1,0,8,LOW
8,0,1,0,9,LOW
7,0,1,0,8,LOW
8,0,1,0,9,LOW
7,0,1,0,8,LOW
7,0,1,0,8,LOW
7,0,1,0,8,LOW
7,0,1,0,8,LOW
7,0,1,0,8,LOW
7,0,1,0,8,LOW
7,0,1,0,8,LOW
7,0,1,0,8,LOW
7,0,1,0,8,LOW
7,0,1,0,8,LOW
7,0,1,0,8,LOW
6,0,1,0,7,LOW
6,0,1,0,7,LOW
6,0,1,0,7,LOW
6,0,1,0,7,LOW
6,0,1,0,7,LOW
6,0,1,0,7,LOW
6,0,1,0,7,LOW
6,0,1,0,7,LOW
6,0,1,0,7,LOW
6,0,1,0,7,LOW
6,0,1,0,7,LOW
7,0,1,0,8,LOW
7,0,1,0,8,LOW
6,0,1,0,7,LOW
5,0,1,0,6,LOW
5,0,1,0,6,LOW
7,0,1,0,8,LOW
6,0,1,0,7,LOW
6,0,1,0,7,LOW
7,0,1,0,8,LOW
7,0,1,0,8,LOW
7,0,1,0,8,LOW
6,0,1,0,7,LOW
6,0,1,0,7,LOW
6,0,1,0,7,LOW
6,0,1,0,7,LOW
6,0,1,0,7,LOW
6,0,1,0,7,LOW
6,0,1,0,7,LOW
6,0,1,0,7,LOW
6,0,1,0,7,LOW
7,0,1,0,8,LOW
8,0,1,0,9,LOW
7,0,1,0,8,LOW
7,0,1,0,8,LOW
7,0,1,0,8,LOW
7,0,1,0,8,LOW
7,0,1,0,8,LOW
7,0,1,0,8,LOW
18,0,2,4,24,MEDIUM
18,0,2,4,24,MEDIUM
18,0,2,4,24,MEDIUM
20,0,1,4,25,MEDIUM
19,0,2,2,23,MEDIUM
24,0,1,2,27,MEDIUM
24,0,2,3,29,MEDIUM
19,0,1,2,22,MEDIUM
20,0,2,2,24,MEDIUM
19,0,0,3,22,MEDIUM
18,0,0,3,21,MEDIUM
21,0,0,3,24,MEDIUM
23,0,0,2,25,MEDIUM
22,0,2,3,27,MEDIUM
24,0,2,2,28,MEDIUM
27,0,0,3,30,HIGH
21,0,2,3,26,MEDIUM
20,0,1,3,24,MEDIUM
20,0,2,3,25,MEDIUM
21,0,2,2,25,MEDIUM
22,0,2,2,26,MEDIUM
21,0,2,3,26,MEDIUM
20,0,2,3,25,MEDIUM
20,0,2,3,25,MEDIUM
22,0,2,1,25,MEDIUM
20,0,2,2,24,MEDIUM
21,0,2,3,26,MEDIUM
19,0,2,1,22,MEDIUM
16,0,2,1,19,MEDIUM
20,0,2,2,24,MEDIUM
19,0,2,1,22,MEDIUM
20,0,1,2,23,MEDIUM
20,0,2,3,25,MEDIUM
23,0,2,2,27,MEDIUM
26,0,2,2,30,HIGH
21,0,1,3,25,MEDIUM
23,0,1,2,26,MEDIUM
24,0,1,2,27,MEDIUM
23,0,1,3,27,MEDIUM
24,0,1,3,28,MEDIUM
23,0,1,3,27,MEDIUM
23,0,1,3,27,MEDIUM
25,0,1,3,29,MEDIUM
21,0,1,3,25,MEDIUM
22,0,1,3,26,MEDIUM
21,0,1,3,25,MEDIUM
20,0,1,3,24,MEDIUM
22,0,1,3,26,MEDIUM
19,0,1,3,23,MEDIUM
20,0,1,3,24,MEDIUM
20,0,1,3,24,MEDIUM
20,0,1,3,24,MEDIUM
21,0,1,3,25,MEDIUM
20,0,1,3,24,MEDIUM
21,0,1,3,25,MEDIUM
21,0,1,3,25,MEDIUM
20,0,1,3,24,MEDIUM
20,0,1,3,24,MEDIUM
22,0,1,3,26,MEDIUM
23,0,1,3,27,MEDIUM
23,1,1,3,28,MEDIUM
27,1,1,3,32,HIGH
26,0,1,3,30,HIGH
24,0,2,2,28,MEDIUM
22,0,2,2,26,MEDIUM
22,0,2,1,25,MEDIUM
21,0,1,2,24,MEDIUM
24,0,2,1,27,MEDIUM
24,0,2,2,28,MEDIUM
22,0,2,2,26,MEDIUM
21,0,2,2,25,MEDIUM
21,0,2,1,24,MEDIUM
20,0,2,1,23,MEDIUM
19,0,2,1,22,MEDIUM
19,0,2,1,22,MEDIUM
21,0,2,1,24,MEDIUM
21,0,1,1,23,MEDIUM
22,0,1,1,24,MEDIUM
22,0,0,1,23,MEDIUM
20,0,1,1,22,MEDIUM
23,0,0,1,24,MEDIUM
22,0,1,1,24,MEDIUM
21,0,1,2,24,MEDIUM
20,0,0,1,21,MEDIUM
19,0,0,2,21,MEDIUM
21,0,0,2,23,MEDIUM
23,0,1,2,26,MEDIUM
24,0,1,3,28,MEDIUM
22,0,1,3,26,MEDIUM
17,0,0,3,20,MEDIUM
19,0,0,2,21,MEDIUM
20,0,1,2,23,MEDIUM
20,0,1,1,22,MEDIUM
21,0,2,2,25,MEDIUM
21,0,2,2,25,MEDIUM
19,0,1,2,22,MEDIUM
18,0,1,1,20,MEDIUM
18,0,1,0,19,MEDIUM
18,0,1,1,20,MEDIUM
18,0,1,1,20,MEDIUM
20,0,1,2,23,MEDIUM
18,0,1,2,21,MEDIUM
22,0,1,2,25,MEDIUM
22,0,1,2,25,MEDIUM
22,0,1,2,25,MEDIUM
21,0,2,2,25,MEDIUM
20,0,1,3,24,MEDIUM
21,0,1,2,24,MEDIUM
20,0,1,2,23,MEDIUM
21,0,1,2,24,MEDIUM
19,0,2,2,23,MEDIUM
20,0,1,2,23,MEDIUM
21,0,1,1,23,MEDIUM
21,0,1,1,23,MEDIUM
21,0,1,1,23,MEDIUM
20,0,1,2,23,MEDIUM
20,0,0,2,22,MEDIUM
23,0,1,1,25,MEDIUM
22,0,0,2,24,MEDIUM
21,0,0,2,23,MEDIUM
22,0,0,2,24,MEDIUM
17,0,1,0,18,MEDIUM
19,0,1,1,21,MEDIUM
21,0,0,2,23,MEDIUM
24,0,0,2,26,MEDIUM
20,0,0,2,22,MEDIUM
21,0,0,2,23,MEDIUM
22,0,0,2,24,MEDIUM
20,0,0,2,22,MEDIUM
19,0,1,0,20,MEDIUM
20,0,1,0,21,MEDIUM
21,0,2,0,23,MEDIUM
20,0,2,0,22,MEDIUM
20,0,1,1,22,MEDIUM
20,0,1,1,22,MEDIUM
19,0,1,3,23,MEDIUM
23,0,1,1,25,MEDIUM
20,0,1,2,23,MEDIUM
20,0,1,3,24,MEDIUM
24,0,2,3,29,MEDIUM
26,0,2,2,30,HIGH
26,0,2,1,29,MEDIUM
24,0,2,1,27,MEDIUM
26,0,0,1,27,MEDIUM
23,0,0,1,24,MEDIUM
27,0,0,2,29,MEDIUM
22,0,0,1,23,MEDIUM
21,0,0,3,24,MEDIUM
24,0,0,2,26,MEDIUM
23,0,0,3,26,MEDIUM
23,0,0,3,26,MEDIUM
23,0,0,3,26,MEDIUM
23,0,1,3,27,MEDIUM
22,0,1,3,26,MEDIUM
23,0,1,2,26,MEDIUM
24,0,1,2,27,MEDIUM
26,0,1,2,29,MEDIUM
26,0,1,2,29,MEDIUM
25,0,2,1,28,MEDIUM
21,0,1,2,24,MEDIUM
24,0,2,2,28,MEDIUM
24,0,2,2,28,MEDIUM
24,0,2,2,28,MEDIUM
24,0,2,2,28,MEDIUM
22,0,1,3,26,MEDIUM
21,0,1,3,25,MEDIUM
22,0,1,3,26,MEDIUM
20,0,1,2,23,MEDIUM
21,0,0,2,23,MEDIUM
22,0,0,2,24,MEDIUM
20,0,1,1,22,MEDIUM
22,0,1,1,24,MEDIUM
19,0,1,1,21,MEDIUM
20,0,1,1,22,MEDIUM
18,0,1,1,20,MEDIUM
19,0,1,2,22,MEDIUM
22,0,1,2,25,MEDIUM
20,0,0,2,22,MEDIUM
18,0,1,2,21,MEDIUM
19,0,1,3,23,MEDIUM
22,0,1,2,25,MEDIUM
22,0,1,1,24,MEDIUM
21,0,1,1,23,MEDIUM
20,0,1,1,22,MEDIUM
20,0,1,1,22,MEDIUM
21,0,2,1,24,MEDIUM
24,0,1,1,26,MEDIUM
23,0,1,2,26,MEDIUM
21,0,2,2,25,MEDIUM
21,0,2,2,25,MEDIUM
20,0,2,2,24,MEDIUM
21,0,2,1,24,MEDIUM
19,0,2,1,22,MEDIUM
18,0,2,1,21,MEDIUM
16,0,2,1,19,MEDIUM
21,0,2,1,24,MEDIUM
23,0,2,1,26,MEDIUM
18,0,2,1,21,MEDIUM
18,0,2,1,21,MEDIUM
18,0,2,1,21,MEDIUM
20,0,2,1,23,MEDIUM
23,0,2,1,26,MEDIUM
20,0,2,1,23,MEDIUM
21,0,2,1,24,MEDIUM
17,0,2,1,20,MEDIUM
20,0,2,2,24,MEDIUM
22,0,2,2,26,MEDIUM
21,0,2,1,24,MEDIUM
20,0,2,1,23,MEDIUM
23,0,2,1,26,MEDIUM
21,0,2,1,24,MEDIUM
20,0,2,1,23,MEDIUM
19,0,2,1,22,MEDIUM
20,0,2,1,23,MEDIUM
22,0,2,1,25,MEDIUM
21,0,2,1,24,MEDIUM
20,0,2,1,23,MEDIUM
22,0,2,1,25,MEDIUM
22,0,2,1,25,MEDIUM
22,0,2,1,25,MEDIUM
23,0,2,1,26,MEDIUM
23,0,2,1,26,MEDIUM
23,0,2,1,26,MEDIUM
22,0,2,1,25,MEDIUM
21,0,2,1,24,MEDIUM
22,0,2,1,25,MEDIUM
20,0,2,1,23,MEDIUM
19,0,2,1,22,MEDIUM
22,0,2,2,26,MEDIUM
20,0,2,1,23,MEDIUM
21,0,2,0,23,MEDIUM
21,0,2,1,24,MEDIUM
22,0,2,1,25,MEDIUM
21,0,2,1,24,MEDIUM
18,0,2,1,21,MEDIUM
20,0,2,1,23,MEDIUM
18,0,3,1,22,MEDIUM
18,0,3,1,22,MEDIUM
19,0,3,2,24,MEDIUM
18,0,3,2,23,MEDIUM
20,0,3,2,25,MEDIUM
17,0,3,1,21,MEDIUM
19,0,3,1,23,MEDIUM
20,0,3,1,24,MEDIUM
19,0,3,1,23,MEDIUM
20,0,3,1,24,MEDIUM
22,0,3,1,26,MEDIUM
19,0,3,1,23,MEDIUM
21,0,3,1,25,MEDIUM
17,0,3,1,21,MEDIUM
18,0,3,1,22,MEDIUM
18,0,3,1,22,MEDIUM
18,0,3,1,22,MEDIUM
21,0,3,1,25,MEDIUM
19,0,3,1,23,MEDIUM
19,0,3,1,23,MEDIUM
21,0,3,2,26,MEDIUM
19,0,3,1,23,MEDIUM
16,0,3,1,20,MEDIUM
16,0,3,1,20,MEDIUM
16,0,3,1,20,MEDIUM
17,0,3,1,21,MEDIUM
17,0,3,1,21,MEDIUM
20,0,3,1,24,MEDIUM
22,0,3,1,26,MEDIUM
19,0,3,1,23,MEDIUM
21,0,3,1,25,MEDIUM
20,0,3,1,24,MEDIUM
21,0,3,1,25,MEDIUM
19,0,2,1,22,MEDIUM
19,0,2,1,22,MEDIUM
18,0,3,1,22,MEDIUM
18,0,3,1,22,MEDIUM
20,0,2,1,23,MEDIUM
21,0,2,1,24,MEDIUM
24,0,2,1,27,MEDIUM
20,0,2,1,23,MEDIUM
19,0,2,1,22,MEDIUM
17,0,2,1,20,MEDIUM
18,0,2,1,21,MEDIUM
16,0,2,1,19,MEDIUM
15,0,1,1,17,MEDIUM
16,0,1,1,18,MEDIUM
15,0,1,1,17,MEDIUM
15,1,1,1,18,MEDIUM
19,1,1,1,22,MEDIUM
19,1,1,1,22,MEDIUM
19,1,1,2,23,MEDIUM
18,1,1,1,21,MEDIUM
19,0,1,2,22,MEDIUM
20,0,1,1,22,MEDIUM
17,0,1,2,20,MEDIUM
15,0,1,1,17,MEDIUM
15,0,1,1,17,MEDIUM
15,0,1,1,17,MEDIUM
12,0,1,1,14,LOW
11,0,1,1,13,LOW
12,0,1,1,14,LOW
13,0,1,1,15,MEDIUM
15,0,1,2,18,MEDIUM
14,0,1,1,16,MEDIUM
15,0,1,1,17,MEDIUM
12,0,2,1,15,MEDIUM
14,0,2,1,17,MEDIUM
14,0,2,1,17,MEDIUM
14,0,2,1,17,MEDIUM
16,0,1,1,18,MEDIUM
17,0,1,1,19,MEDIUM
13,0,1,1,15,MEDIUM
15,0,2,1,18,MEDIUM
14,0,2,1,17,MEDIUM
15,0,2,2,19,MEDIUM
18,0,1,2,21,MEDIUM
17,0,2,2,21,MEDIUM
17,0,1,1,19,MEDIUM
18,0,2,1,21,MEDIUM
19,0,2,1,22,MEDIUM
19,0,2,1,22,MEDIUM
19,0,2,1,22,MEDIUM
